attempt_index,attempt_id,circuit,source_qasm_sha256,family,qmax,num_qubits,depth,gate_count,acted_point_count,gate_node_denominator,gate_qubit_event_denominator,qubit_denominator,normalized_depth_denominator,two_qubit_density,E_mean,E_peak,certificate_selected_point_count,certificate_selected_gate_count,certificate_selected_qubit_count,certificate_acted_point_coverage,certificate_gate_coverage,certificate_qubit_coverage,certificate_depth_reach,emitted_mid_point_count,emitted_mid_gate_count,emitted_mid_qubit_count,emitted_mid_acted_point_coverage,emitted_mid_gate_coverage,emitted_mid_qubit_coverage,emitted_mid_depth_reach,final_read_point_count,deployed_observable_point_count,deployed_observable_gate_count,deployed_observable_qubit_count,deployed_observable_acted_point_coverage,deployed_observable_gate_coverage,deployed_observable_qubit_coverage,deployed_observable_depth_reach,infeasible_mid_point_count,infeasible_gate_group_count,batch_count,selector_max_a2,selector_max_independent_svd_a2,mean_ent,peak_ent,node_cov,emitted_node_cov,certificate_node_cov,deployed_node_cov
108,canonical:108:grover-v-chain_indep_qiskit_7.qasm,grover-v-chain_indep_qiskit_7.qasm,159ef43a23e6b7fab5ba1df74f24c910f59e74290bff7116509e29dfcee1416d,grover-v-chain,24,7,393,466,778,466,778,7,393,0.6695278969957081,0.0341814187108478,0.08496093749999957,180,174,7,0.23136246786632392,0.37339055793991416,1.0,1.0,178,172,7,0.22879177377892032,0.36909871244635195,1.0,0.9974554707379135,2,180,174,7,0.23136246786632392,0.37339055793991416,1.0,1.0,0,0,64,3.0341300456920073e-16,3.0341300456920073e-16,0.0341814187108478,0.08496093749999957,0.37339055793991416,0.36909871244635195,0.37339055793991416,0.37339055793991416
109,canonical:109:grover-v-chain_indep_qiskit_9.qasm,grover-v-chain_indep_qiskit_9.qasm,8f3680556eeb5379e06f2e6c3e99093315e746578f21bc33325afddddd5618bc,grover-v-chain,24,9,1057,1201,2089,1201,2089,9,1057,0.7393838467943381,0.01705874487852607,0.04467773437500007,487,480,9,0.2331258975586405,0.3996669442131557,1.0,1.0,484,477,9,0.23168980373384396,0.3971690258118235,1.0,0.9990539262062441,3,487,480,9,0.2331258975586405,0.3996669442131557,1.0,1.0,0,0,396,8.727583065966222e-16,8.727583065966222e-16,0.01705874487852607,0.04467773437500007,0.3996669442131557,0.3971690258118235,0.3996669442131557,0.3996669442131557
110,canonical:110:half_adder_indep_qiskit_11.qasm,half_adder_indep_qiskit_11.qasm,8e1345da5fd5485da0abc159146b3a3b6dc3e53eac536f649d05f3b703d21fa4,half_adder,24,11,103,225,327,225,327,11,103,0.4533333333333333,3.170277632097322e-32,1.987649825293653e-31,327,225,11,1.0,1.0,1.0,1.0,316,219,11,0.9663608562691132,0.9733333333333334,1.0,0.9902912621359223,11,327,225,11,1.0,1.0,1.0,1.0,0,0,201,4.458306657570415e-16,4.458306657570415e-16,3.170277632097322e-32,1.987649825293653e-31,1.0,0.9733333333333334,1.0,1.0
111,canonical:111:half_adder_indep_qiskit_13.qasm,half_adder_indep_qiskit_13.qasm,1230b89edcb1fdd80a04fca86fc1a763a81337bdbf8158c956949a672132c7dd,half_adder,24,13,131,292,426,292,426,13,131,0.4589041095890411,2.34267543547534e-32,2.0746270876446714e-31,426,292,13,1.0,1.0,1.0,1.0,286,158,13,0.6713615023474179,0.541095890410959,1.0,0.9923664122137404,13,299,165,13,0.7018779342723005,0.565068493150685,1.0,1.0,127,127,142,4.554807446692659e-16,4.554807446692659e-16,2.34267543547534e-32,2.0746270876446714e-31,0.565068493150685,0.541095890410959,1.0,0.565068493150685
112,canonical:112:half_adder_indep_qiskit_3.qasm,half_adder_indep_qiskit_3.qasm,65cf44a9bb26e4f6ee236f6370644b56a28f26ce7339b2f38340dbb26a69b38b,half_adder,24,3,12,16,23,16,23,3,12,0.4375,0.0,0.0,23,16,3,1.0,1.0,1.0,1.0,20,14,3,0.8695652173913043,0.875,1.0,0.9166666666666666,3,23,16,3,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.875,1.0,1.0
113,canonical:113:half_adder_indep_qiskit_5.qasm,half_adder_indep_qiskit_5.qasm,7baa43cc74c678f59bf66b90dc84e565819886a6142bec0c3410792e565b1160,half_adder,24,5,33,50,73,50,73,5,33,0.46,5.614736916024373e-33,2.6352071531782567e-32,73,50,5,1.0,1.0,1.0,1.0,68,47,5,0.9315068493150684,0.94,1.0,0.9696969696969697,5,73,50,5,1.0,1.0,1.0,1.0,0,0,8,1.623332114257049e-16,1.623332114257049e-16,5.614736916024373e-33,2.6352071531782567e-32,1.0,0.94,1.0,1.0
114,canonical:114:half_adder_indep_qiskit_7.qasm,half_adder_indep_qiskit_7.qasm,5395cee355ce426159d46200c2ed6bee1d35185f6f5d9e71c27dd2d082c0e00f,half_adder,24,7,52,87,127,87,127,7,52,0.45977011494252873,1.3895826954765505e-32,7.966818021623895e-32,127,87,7,1.0,1.0,1.0,1.0,120,83,7,0.9448818897637795,0.9540229885057471,1.0,0.9807692307692307,7,127,87,7,1.0,1.0,1.0,1.0,0,0,25,2.8225552291538816e-16,2.8225552291538816e-16,1.3895826954765505e-32,7.966818021623895e-32,1.0,0.9540229885057471,1.0,1.0
115,canonical:115:half_adder_indep_qiskit_9.qasm,half_adder_indep_qiskit_9.qasm,3e51f8c5bf5d9349bdd9dbb0ba026a654adaa913c537f7fef14db261c9ab6dc7,half_adder,24,9,85,154,225,154,225,9,85,0.461038961038961,1.8505733438143647e-32,1.807665738840444e-31,225,154,9,1.0,1.0,1.0,1.0,216,149,9,0.96,0.9675324675324676,1.0,0.9882352941176471,9,225,154,9,1.0,1.0,1.0,1.0,0,0,69,4.251665248864794e-16,4.251665248864794e-16,1.8505733438143647e-32,1.807665738840444e-31,1.0,0.9675324675324676,1.0,1.0
116,canonical:116:hhl_indep_qiskit_10.qasm,hhl_indep_qiskit_10.qasm,18149f335e4701cf0b4c6428b4cdaed50fb29bf53b37c26a91e382bfec3e4382,hhl,24,10,50,117,201,117,201,10,50,0.717948717948718,0.06222097771511001,0.24998784112213313,42,30,9,0.208955223880597,0.2564102564102564,0.9,0.98,41,29,9,0.20398009950248755,0.24786324786324787,0.9,0.96,1,42,30,9,0.208955223880597,0.2564102564102564,0.9,0.98,0,0,10,1.0947737132700075e-15,1.0947737132700075e-15,0.06222097771511001,0.24998784112213313,0.2564102564102564,0.24786324786324787,0.2564102564102564,0.2564102564102564
117,canonical:117:hhl_indep_qiskit_11.qasm,hhl_indep_qiskit_11.qasm,a1268944ae0dab9f9c5a02afe7b60458c11e057b611ace0df810dc0f66fef80f,hhl,24,11,56,140,243,140,243,11,56,0.7357142857142858,0.054926366343176145,0.24998808825132307,46,33,10,0.18930041152263374,0.2357142857142857,0.9090909090909091,0.9821428571428571,45,32,10,0.18518518518518517,0.22857142857142856,0.9090909090909091,0.9642857142857143,1,46,33,10,0.18930041152263374,0.2357142857142857,0.9090909090909091,0.9821428571428571,0,0,13,2.739135212232816e-15,2.739135212232816e-15,0.054926366343176145,0.24998808825132307,0.2357142857142857,0.22857142857142856,0.2357142857142857,0.2357142857142857
118,canonical:118:hhl_indep_qiskit_12.qasm,hhl_indep_qiskit_12.qasm,40f0b121811d8b48fff2c5b213153e05c95107301d24a222d0811f00109e948b,hhl,24,12,62,166,291,166,291,12,62,0.7530120481927711,0.04870324226558668,0.24998805897422588,52,37,11,0.17869415807560138,0.22289156626506024,0.9166666666666666,0.9838709677419355,51,36,11,0.17525773195876287,0.21686746987951808,0.9166666666666666,0.967741935483871,1,52,37,11,0.17869415807560138,0.22289156626506024,0.9166666666666666,0.9838709677419355,0,0,17,3.683710399094882e-15,3.683710399094882e-15,0.04870324226558668,0.24998805897422588,0.22289156626506024,0.21686746987951808,0.22289156626506024,0.22289156626506024
119,canonical:119:hhl_indep_qiskit_13.qasm,hhl_indep_qiskit_13.qasm,d11e35351cbef84cd443bcc8f93c6a476222ed60b1768d62490d87fad9ec5b7a,hhl,24,13,68,193,341,193,341,13,68,0.7668393782383419,0.04396816368616689,0.24998807283001157,56,40,12,0.16422287390029325,0.20725388601036268,0.9230769230769231,0.9852941176470589,45,29,12,0.13196480938416422,0.15025906735751296,0.9230769230769231,0.20588235294117646,1,46,30,12,0.1348973607038123,0.15544041450777202,0.9230769230769231,0.9852941176470589,10,10,11,9.459469386196454e-15,9.459469386196454e-15,0.04396816368616689,0.24998807283001157,0.15544041450777202,0.15025906735751296,0.20725388601036268,0.15544041450777202
120,canonical:120:hhl_indep_qiskit_14.qasm,hhl_indep_qiskit_14.qasm,3107865713b23e80b4bcb9950ec4dca1ef55ee947441851a42c7d93b3d46e6e4,hhl,24,14,74,223,397,223,397,14,74,0.7802690582959642,0.03982878666721488,0.24998807017188795,62,44,13,0.1561712846347607,0.19730941704035873,0.9285714285714286,0.9864864864864865,45,29,13,0.11335012594458438,0.13004484304932734,0.9285714285714286,0.17567567567567569,1,46,30,13,0.11586901763224182,0.13452914798206278,0.9285714285714286,0.9864864864864865,16,14,11,1.9163036943645405e-14,1.9163036943645405e-14,0.03982878666721488,0.24998807017188795,0.13452914798206278,0.13004484304932734,0.19730941704035873,0.13452914798206278
121,canonical:121:hhl_indep_qiskit_3.qasm,hhl_indep_qiskit_3.qasm,ad77f61fac0be3b640bf2c1f96d95e6d0dfecf34eff88cd765b24636247a5f3d,hhl,24,3,7,8,11,8,11,3,7,0.375,0.030167428386454354,0.06636834245019961,6,5,2,0.5454545454545454,0.625,0.6666666666666666,0.8571428571428571,5,4,2,0.45454545454545453,0.5,0.6666666666666666,0.42857142857142855,1,6,5,2,0.5454545454545454,0.625,0.6666666666666666,0.8571428571428571,0,0,1,4.5813944787476106e-17,4.5813944787476106e-17,0.030167428386454354,0.06636834245019961,0.625,0.5,0.625,0.625
122,canonical:122:hhl_indep_qiskit_4.qasm,hhl_indep_qiskit_4.qasm,f360c099ffbfe47198856077f60fecaa0cb0abc22f9c179d77d132e4f0fb9201,hhl,24,4,15,19,29,19,29,4,15,0.5263157894736842,0.04110376942595732,0.11878054507988386,12,9,3,0.41379310344827586,0.47368421052631576,0.75,0.9333333333333333,11,8,3,0.3793103448275862,0.42105263157894735,0.75,0.8666666666666667,1,12,9,3,0.41379310344827586,0.47368421052631576,0.75,0.9333333333333333,0,0,1,1.6029426985472765e-16,1.6029426985472765e-16,0.04110376942595732,0.11878054507988386,0.47368421052631576,0.42105263157894735,0.47368421052631576,0.47368421052631576
123,canonical:123:hhl_indep_qiskit_5.qasm,hhl_indep_qiskit_5.qasm,daad87db2062666e13ee4108834e562e9dd0168cde2d09ae0785bab33f410fee,hhl,24,5,20,29,45,29,45,5,20,0.5517241379310345,0.047277211166118535,0.17880882106103943,16,12,4,0.35555555555555557,0.41379310344827586,0.8,0.95,15,11,4,0.3333333333333333,0.3793103448275862,0.8,0.9,1,16,12,4,0.35555555555555557,0.41379310344827586,0.8,0.95,0,0,1,1.1015152586160389e-16,1.1015152586160389e-16,0.047277211166118535,0.17880882106103943,0.41379310344827586,0.3793103448275862,0.41379310344827586,0.41379310344827586
124,canonical:124:hhl_indep_qiskit_6.qasm,hhl_indep_qiskit_6.qasm,8e85671201156ad8847e7ed94ad357ff5c5fe20c109174996627107de61a8493,hhl,24,6,26,43,69,43,69,6,26,0.6046511627906976,0.10755040571835017,0.24578265718172354,22,16,5,0.3188405797101449,0.37209302325581395,0.8333333333333334,0.9615384615384616,21,15,5,0.30434782608695654,0.3488372093023256,0.8333333333333334,0.9230769230769231,1,22,16,5,0.3188405797101449,0.37209302325581395,0.8333333333333334,0.9615384615384616,0,0,2,1.1647218142448265e-16,1.1647218142448265e-16,0.10755040571835017,0.24578265718172354,0.37209302325581395,0.3488372093023256,0.37209302325581395,0.37209302325581395
125,canonical:125:hhl_indep_qiskit_7.qasm,hhl_indep_qiskit_7.qasm,4e315bdbfc3a6ec6435d9e6371a6305c392773386678c6aff00bf893b37d344d,hhl,24,7,32,58,95,58,95,7,32,0.6379310344827587,0.09872715265465501,0.2499652791531666,26,19,6,0.2736842105263158,0.3275862068965517,0.8571428571428571,0.96875,25,18,6,0.2631578947368421,0.3103448275862069,0.8571428571428571,0.9375,1,26,19,6,0.2736842105263158,0.3275862068965517,0.8571428571428571,0.96875,0,0,3,1.116709290276899e-16,1.116709290276899e-16,0.09872715265465501,0.2499652791531666,0.3275862068965517,0.3103448275862069,0.3275862068965517,0.3275862068965517
126,canonical:126:hhl_indep_qiskit_8.qasm,hhl_indep_qiskit_8.qasm,9362ccbe836cb7a1009d1993a6ad3d8e8d2634f309e0305deac79b3b959bf7d1,hhl,24,8,38,76,127,76,127,8,38,0.6710526315789473,0.08371055120743394,0.24999066169398892,32,23,7,0.25196850393700787,0.3026315789473684,0.875,0.9736842105263158,31,22,7,0.2440944881889764,0.2894736842105263,0.875,0.9473684210526315,1,32,23,7,0.25196850393700787,0.3026315789473684,0.875,0.9736842105263158,0,0,5,3.281884095148031e-16,3.281884095148031e-16,0.08371055120743394,0.24999066169398892,0.3026315789473684,0.2894736842105263,0.3026315789473684,0.3026315789473684
127,canonical:127:hhl_indep_qiskit_9.qasm,hhl_indep_qiskit_9.qasm,58ab1c4f7001ef94cd3bb205272452784941f51bcbd4d2d82fd6dee9ff4a34f7,hhl,24,9,44,95,161,95,161,9,44,0.6947368421052632,0.07219449584989393,0.249987584927298,36,26,8,0.2236024844720497,0.2736842105263158,0.8888888888888888,0.9772727272727273,35,25,8,0.21739130434782608,0.2631578947368421,0.8888888888888888,0.9545454545454546,1,36,26,8,0.2236024844720497,0.2736842105263158,0.8888888888888888,0.9772727272727273,0,0,7,4.002335206559288e-16,4.002335206559288e-16,0.07219449584989393,0.249987584927298,0.2736842105263158,0.2631578947368421,0.2736842105263158,0.2736842105263158
128,canonical:128:bv_alt_indep_qiskit_12.qasm,bv_alt_indep_qiskit_12.qasm,7d26a7801cf277e5f00ad3170503028177e5a9ecac253a1c6fb85923c7f6b748,bv,24,12,7,16,21,16,21,12,7,0.3125,2.1856232110085148e-101,2.285974782564548e-100,21,16,6,1.0,1.0,0.5,1.0,16,11,6,0.7619047619047619,0.6875,0.5,0.8571428571428571,5,21,16,6,1.0,1.0,0.5,1.0,0,0,1,1.511944040817831e-50,1.511944040817831e-50,2.1856232110085148e-101,2.285974782564548e-100,1.0,0.6875,1.0,1.0
129,canonical:129:hrs_cumulative_multiplier_indep_qiskit_5.qasm,hrs_cumulative_multiplier_indep_qiskit_5.qasm,98770f2768acb143dcc23764ace9b72020c90171454864e859abf96452584253,hrs_cumulative_multiplier,24,5,207,297,417,297,417,5,207,0.40404040404040403,4.1036762484143886e-33,3.081487911019574e-32,417,297,5,1.0,1.0,1.0,1.0,412,294,5,0.988009592326139,0.98989898989899,1.0,0.9951690821256038,5,417,297,5,1.0,1.0,1.0,1.0,0,0,50,1.7554167342883514e-16,1.7554167342883514e-16,4.1036762484143886e-33,3.081487911019574e-32,1.0,0.98989898989899,1.0,1.0
130,canonical:130:hrs_cumulative_multiplier_indep_qiskit_9.qasm,hrs_cumulative_multiplier_indep_qiskit_9.qasm,b6206374bb6029e0a542427f239fd4ef1306f0aaccc5190304e1f148ad4aea78,hrs_cumulative_multiplier,24,9,810,1158,1626,1158,1626,9,810,0.40414507772020725,2.8862340188192454e-32,1.3343387925912366e-31,1626,1158,9,1.0,1.0,1.0,1.0,1617,1153,9,0.9944649446494465,0.9956822107081175,1.0,0.9987654320987654,9,1626,1158,9,1.0,1.0,1.0,1.0,0,0,506,3.6528602390336126e-16,3.6528602390336126e-16,2.8862340188192454e-32,1.3343387925912366e-31,1.0,0.9956822107081175,1.0,1.0
131,canonical:131:modular_adder_indep_qiskit_10.qasm,modular_adder_indep_qiskit_10.qasm,d8f271611ab893b0880cb120ca26b134ba1efd3cf9cec075b927f717cfee2e7f,modular_adder,24,10,110,113,178,113,178,10,110,0.5752212389380531,4.960313020376942e-32,1.992973877778397e-31,178,113,10,1.0,1.0,1.0,1.0,168,112,10,0.9438202247191011,0.9911504424778761,1.0,0.990909090909091,10,178,113,10,1.0,1.0,1.0,1.0,0,0,104,4.464273600238237e-16,4.464273600238237e-16,4.960313020376942e-32,1.992973877778397e-31,1.0,0.9911504424778761,1.0,1.0
132,canonical:132:modular_adder_indep_qiskit_12.qasm,modular_adder_indep_qiskit_12.qasm,a4afe609178734ea3e489d649989395c60d5d4cd4628d4e57f94f221fa965b23,modular_adder,24,12,137,141,222,141,222,12,137,0.574468085106383,5.824372162076823e-32,2.5359797902706856e-31,222,141,12,1.0,1.0,1.0,1.0,210,140,12,0.9459459459459459,0.9929078014184397,1.0,0.9927007299270073,12,222,141,12,1.0,1.0,1.0,1.0,0,0,134,5.035851258993559e-16,5.035851258993559e-16,5.824372162076823e-32,2.5359797902706856e-31,1.0,0.9929078014184397,1.0,1.0
133,canonical:133:modular_adder_indep_qiskit_14.qasm,modular_adder_indep_qiskit_14.qasm,64308ff1bd90dde0f0b9d1e2979140c5805570f26f2d551d77b3244dd003bc72,modular_adder,24,14,164,169,266,169,266,14,164,0.5739644970414202,6.537381413441982e-32,2.960748048878697e-31,266,169,14,1.0,1.0,1.0,1.0,22,11,12,0.08270676691729323,0.0650887573964497,0.8571428571428571,0.06707317073170732,14,36,24,14,0.13533834586466165,0.14201183431952663,1.0,1.0,230,157,6,5.441275630657502e-16,5.441275630657502e-16,6.537381413441982e-32,2.960748048878697e-31,0.14201183431952663,0.0650887573964497,1.0,0.14201183431952663
134,canonical:134:modular_adder_indep_qiskit_4.qasm,modular_adder_indep_qiskit_4.qasm,ba47d876a5d8d5789e15803d0c77f384e0e477585ee07ee376d22dbf593fe626,modular_adder,24,4,11,11,18,11,18,4,11,0.6363636363636364,7.728917148299307e-34,1.5407439555097877e-33,18,11,4,1.0,1.0,1.0,1.0,14,10,3,0.7777777777777778,0.9090909090909091,0.75,0.9090909090909091,4,18,11,4,1.0,1.0,1.0,1.0,0,0,1,3.925231146709437e-17,3.925231146709437e-17,7.728917148299307e-34,1.5407439555097877e-33,1.0,0.9090909090909091,1.0,1.0
135,canonical:135:modular_adder_indep_qiskit_6.qasm,modular_adder_indep_qiskit_6.qasm,888fcf6be8e22ef882f2db591a8e5b3e6cd8b9103bbd7071b27bc897f6d023a2,modular_adder,24,6,16,19,32,19,32,6,16,0.6842105263157895,5.44504916800129e-33,1.848892746611744e-32,32,19,6,1.0,1.0,1.0,1.0,26,18,5,0.8125,0.9473684210526315,0.8333333333333334,0.9375,6,32,19,6,1.0,1.0,1.0,1.0,0,0,3,1.3597399555105177e-16,1.3597399555105177e-16,5.44504916800129e-33,1.848892746611744e-32,1.0,0.9473684210526315,1.0,1.0
136,canonical:136:modular_adder_indep_qiskit_8.qasm,modular_adder_indep_qiskit_8.qasm,10509b52dd4dfece6e7d806e90b7e8f4a6f08f1dcfc976bdffa1313f3a7906a1,modular_adder,24,8,22,32,56,32,56,8,22,0.75,2.4254868426474358e-33,1.848892746611744e-32,56,32,8,1.0,1.0,1.0,1.0,48,31,7,0.8571428571428571,0.96875,0.875,0.9545454545454546,8,56,32,8,1.0,1.0,1.0,1.0,0,0,9,1.3597399555105177e-16,1.3597399555105177e-16,2.4254868426474358e-33,1.848892746611744e-32,1.0,0.96875,1.0,1.0
137,canonical:137:multiplier_indep_qiskit_12.qasm,multiplier_indep_qiskit_12.qasm,f5626d86dac90b92a3c4b3fd813096c236b7c4b8ea92245e2997494ec697f952,multiplier,24,12,625,937,1309,937,1309,12,625,0.39701173959445035,4.7155718265444035e-31,4.1843048594691535e-30,1309,937,12,1.0,1.0,1.0,1.0,1297,930,12,0.9908326967150497,0.9925293489861259,1.0,0.9984,12,1309,937,12,1.0,1.0,1.0,1.0,0,0,853,2.0455573469031054e-15,2.0455573469031054e-15,4.7155718265444035e-31,4.1843048594691535e-30,1.0,0.9925293489861259,1.0,1.0
138,canonical:138:multiplier_indep_qiskit_4.qasm,multiplier_indep_qiskit_4.qasm,86855a9982dba7e0d9c800a96c44a99cca705c7fa2f9146be3f62d32cc8ef97b,multiplier,24,4,36,49,68,49,68,4,36,0.3877551020408163,1.6941896274417204e-32,1.1247712127251773e-31,68,49,4,1.0,1.0,1.0,1.0,64,46,4,0.9411764705882353,0.9387755102040817,1.0,0.9722222222222222,4,68,49,4,1.0,1.0,1.0,1.0,0,0,5,3.353760892975493e-16,3.353760892975493e-16,1.6941896274417204e-32,1.1247712127251773e-31,1.0,0.9387755102040817,1.0,1.0
139,canonical:139:multiplier_indep_qiskit_8.qasm,multiplier_indep_qiskit_8.qasm,b0ff54179dd949419001286adaac6846b7a9dacf387b5c998f62748e522baeb6,multiplier,24,8,194,286,404,286,404,8,194,0.4125874125874126,1.1492757483099224e-31,9.692699374316596e-31,404,286,8,1.0,1.0,1.0,1.0,396,281,8,0.9801980198019802,0.9825174825174825,1.0,0.9948453608247423,8,404,286,8,1.0,1.0,1.0,1.0,0,0,118,9.845150773003263e-16,9.845150773003263e-16,1.1492757483099224e-31,9.692699374316596e-31,1.0,0.9825174825174825,1.0,1.0
140,canonical:140:portfolioqaoa_indep_qiskit_10.qasm,portfolioqaoa_indep_qiskit_10.qasm,51dd6a56f314e6800f2a2ae57df9e2aafcd2ba80e6a55641061d423be4cf37cd,portfolioqaoa,24,10,41,175,310,175,310,10,41,0.7714285714285715,0.1278017905034142,0.24906464942518225,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,0,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,0,0,1,4.862123745507978e-15,4.862123745507978e-15,0.1278017905034142,0.24906464942518225,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
141,canonical:141:portfolioqaoa_indep_qiskit_3.qasm,portfolioqaoa_indep_qiskit_3.qasm,ff32dc04f16719b50ad6d7a54ac2c3cfe119548b367001d062336895a2218036,portfolioqaoa,24,3,13,21,30,21,30,3,13,0.42857142857142855,0.04805219421087306,0.08758710062111222,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,0,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,0,0,1,5.551115123125785e-17,5.551115123125785e-17,0.04805219421087306,0.08758710062111222,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
142,canonical:142:portfolioqaoa_indep_qiskit_4.qasm,portfolioqaoa_indep_qiskit_4.qasm,d33ad87c649e7e310a068ab6043f9b3914509f3d68a2306ef3ccad0dd7f45f93,portfolioqaoa,24,4,17,34,52,34,52,4,17,0.5294117647058824,0.17970762839583,0.23263416319628594,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,0,4,4,4,0.07692307692307693,0.11764705882352941,1.0,0.058823529411764705,0,0,1,1.0245154072492242e-16,1.0245154072492242e-16,0.17970762839583,0.23263416319628594,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
143,canonical:143:portfolioqaoa_indep_qiskit_5.qasm,portfolioqaoa_indep_qiskit_5.qasm,11a6df60c3e204829daaf1a84fe03c7d7dafb39c81e13cc30536df439f5984ed,portfolioqaoa,24,5,21,50,80,50,80,5,21,0.6,0.1424333596476905,0.2273740503351027,5,5,5,0.0625,0.1,1.0,0.047619047619047616,5,5,5,0.0625,0.1,1.0,0.047619047619047616,0,5,5,5,0.0625,0.1,1.0,0.047619047619047616,0,0,1,1.3597399555105182e-16,1.3597399555105182e-16,0.1424333596476905,0.2273740503351027,0.1,0.1,0.1,0.1
144,canonical:144:portfolioqaoa_indep_qiskit_6.qasm,portfolioqaoa_indep_qiskit_6.qasm,8b65179c923a82fb46c9aabf7c0337f8b307054a2974f8c4152dba982716c6bc,portfolioqaoa,24,6,25,69,114,69,114,6,25,0.6521739130434783,0.18934298370948244,0.249975519995253,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,0,6,6,6,0.05263157894736842,0.08695652173913043,1.0,0.04,0,0,1,9.463389583759431e-17,9.463389583759431e-17,0.18934298370948244,0.249975519995253,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
145,canonical:145:portfolioqaoa_indep_qiskit_7.qasm,portfolioqaoa_indep_qiskit_7.qasm,009bb66abe5693716277cbccce8a9168ff6ae503b623d01b83c0012778ef0485,portfolioqaoa,24,7,29,91,154,91,154,7,29,0.6923076923076923,0.2322376705593842,0.24999997808831853,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,0,7,7,7,0.045454545454545456,0.07692307692307693,1.0,0.034482758620689655,0,0,1,3.443000039352357e-16,3.443000039352357e-16,0.2322376705593842,0.24999997808831853,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
146,canonical:146:portfolioqaoa_indep_qiskit_8.qasm,portfolioqaoa_indep_qiskit_8.qasm,2b2672aa80d5e1665ea940c9527b1e6a18b7acbfd528dff70e34b5f33d735733,portfolioqaoa,24,8,33,116,200,116,200,8,33,0.7241379310344828,0.19517777411148912,0.24940543894041653,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,0,8,8,8,0.04,0.06896551724137931,1.0,0.030303030303030304,0,0,1,5.152610568751411e-16,5.152610568751411e-16,0.19517777411148912,0.24940543894041653,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931
147,canonical:147:portfolioqaoa_indep_qiskit_9.qasm,portfolioqaoa_indep_qiskit_9.qasm,e047575c71506263c0d3dac831f40456cdd56aa382c11688540a98e0947e121a,portfolioqaoa,24,9,37,144,252,144,252,9,37,0.75,0.22787125716182327,0.24999975290286738,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,0,9,9,9,0.03571428571428571,0.0625,1.0,0.02702702702702703,0,0,1,2.537664992852983e-15,2.537664992852983e-15,0.22787125716182327,0.24999975290286738,0.0625,0.0625,0.0625,0.0625
148,canonical:148:portfoliovqe_indep_qiskit_10.qasm,portfoliovqe_indep_qiskit_10.qasm,0566aea2049f95da0c3b2b33bd2e56694e83dbb8dd0dc0d0a557e6d8c17d26dd,portfoliovqe,24,10,41,175,310,175,310,10,41,0.7714285714285715,0.16963091307395795,0.24939250841546276,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,0,10,10,10,0.03225806451612903,0.05714285714285714,1.0,0.024390243902439025,0,0,1,9.877346008568148e-17,9.877346008568148e-17,0.16963091307395795,0.24939250841546276,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
149,canonical:149:portfoliovqe_indep_qiskit_3.qasm,portfoliovqe_indep_qiskit_3.qasm,4853dfbaed8c3c52512aac50bc90afc96e4b3a4f833a583f8c9cab3338be0e73,portfoliovqe,24,3,13,21,30,21,30,3,13,0.42857142857142855,0.06997291438010762,0.23643163131802028,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,0,3,3,3,0.1,0.14285714285714285,1.0,0.07692307692307693,0,0,1,1.374284938605543e-17,1.374284938605543e-17,0.06997291438010762,0.23643163131802028,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
